Label,H2Kc,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,H42Kc,H2KH5Kc,CPP,Energy,HNR05,HNR15,HNR25,HNR35,strF0,normalized_time,phonation,tone,Speaker
dille’xtil,-13.869,7.214,-0.572,10.952,16.26,14.606,16.013,18.371,18.728,0.417,23.724,36.668,36.542,38.273,142.112,0.736,Modal,HL,RD
dille’xtil,-13.846,7.145,-0.32,11.166,16.425,14.75,15.832,18.491,18.654,0.417,23.741,36.605,36.553,38.153,141.964,0.744,Modal,HL,RD
dille’xtil,-13.794,7.018,0.013,11.301,16.567,14.775,15.545,18.205,18.712,0.407,23.632,36.453,36.503,38.066,141.724,0.752,Modal,HL,RD
dille’xtil,-13.85,6.975,0.255,11.605,16.784,15.251,15.469,18.927,18.772,0.403,23.465,36.249,36.394,37.984,141.411,0.76,Modal,HL,RD
dille’xtil,-13.726,6.874,0.628,11.915,16.703,15.243,15.066,18.583,18.837,0.398,23.46,36.215,36.436,38.038,141.02,0.769,Modal,HL,RD
dille’xtil,-14.261,6.747,0.79,12.282,16.742,15.277,15.548,17.753,18.849,0.408,23.318,35.987,36.29,37.912,140.547,0.777,Modal,HL,RD
dille’xtil,-14.553,6.651,0.964,12.678,16.831,15.524,15.783,17.738,18.751,0.403,22.935,35.643,36.115,37.762,140.072,0.785,Modal,HL,RD
dille’xtil,-14.821,6.551,1.156,12.971,16.926,15.642,15.962,17.803,18.714,0.4,22.506,35.233,35.927,37.621,139.643,0.793,Modal,HL,RD
dille’xtil,-14.905,6.476,1.361,13.245,16.998,15.843,15.941,17.92,18.702,0.399,22.129,34.873,35.772,37.535,139.278,0.802,Modal,HL,RD
dille’xtil,-14.777,6.353,1.77,13.382,17.066,15.801,15.506,17.956,18.63,0.396,21.292,34.113,35.338,37.235,138.969,0.81,Modal,HL,RD
dille’xtil,-14.832,6.336,1.951,13.688,17.214,16.238,15.452,18.449,18.668,0.39,20.925,33.7,35.051,37.012,138.731,0.818,Modal,HL,RD
dille’xtil,-14.982,6.283,2.183,13.918,17.36,16.097,15.422,17.975,18.74,0.384,20.364,33.175,34.656,36.725,138.581,0.826,Modal,HL,RD
dille’xtil,-14.878,6.245,2.244,14.214,17.432,16.216,15.295,18.071,18.826,0.367,19.881,32.607,34.223,36.402,138.476,0.835,Modal,HL,RD
dille’xtil,-14.754,6.274,2.208,14.51,17.536,16.49,15.221,18.371,18.877,0.364,19.257,31.975,33.745,36.027,138.408,0.843,Modal,HL,RD
dille’xtil,-14.637,6.313,2.295,14.684,17.573,16.651,14.997,18.402,18.872,0.357,18.796,31.444,33.334,35.717,138.384,0.851,Modal,HL,RD
dille’xtil,-14.524,6.383,2.37,14.825,17.714,16.906,14.773,18.842,0,0,0,0,0,0,138.339,0.86,Modal,HL,RD
dille’xtil,-14.183,6.418,2.436,14.835,17.741,16.723,14.327,18.506,0,0,0,0,0,0,138.236,0.868,Modal,HL,RD
dille’xtil,-13.895,6.543,2.348,14.906,17.791,16.847,14.049,18.973,0,0,0,0,0,0,138.01,0.876,Modal,HL,RD
dille’xtil,-13.522,6.592,2.513,15.221,17.9,16.758,13.483,19.024,0,0,0,0,0,0,137.658,0.884,Modal,HL,RD
dille’xtil,-13.421,6.324,4.353,16.229,18.381,17.173,11.845,19.169,0,0,0,0,0,0,137.172,0.893,Modal,HL,RD
dille’xtil,-12.775,6.36,4.339,16.727,18.37,17.285,11.204,19.957,0,0,0,0,0,0,136.742,0.901,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.272,0.909,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.781,0.917,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.281,0.926,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.772,0.934,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.275,0.942,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.859,0.95,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.476,0.959,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.21,0.967,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.874,0.975,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.59,0.983,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.347,0.992,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.138,1,Modal,HL,RD
dille’xtil,-17.426,5.012,6.666,19.445,17.749,27.459,17.049,13.096,15.826,0.457,11.578,25.272,27.267,30.646,133.755,0.665,Modal,HL,RD
dille’xtil,-17.602,5.025,6.68,19.581,18.207,27.731,17.168,13.106,15.63,0.457,11.213,25.049,27.044,30.538,132.83,0.671,Modal,HL,RD
dille’xtil,-17.839,5.094,6.905,19.769,18.724,28.008,17.1,13.585,15.436,0.441,10.777,24.768,26.741,30.315,131.769,0.677,Modal,HL,RD
dille’xtil,-18.521,5.106,7.528,19.785,19.145,28.118,17.091,12.795,15.342,0.436,10.391,24.49,26.466,30.149,130.608,0.683,Modal,HL,RD
dille’xtil,-18.704,5.128,7.749,19.669,19.587,28.572,16.975,13.043,15.197,0.423,9.898,24.074,26.084,29.905,129.582,0.689,Modal,HL,RD
dille’xtil,-18.857,5.196,8.279,19.314,19.955,28.915,16.445,12.8,15.173,0.409,9.379,23.628,25.65,29.596,128.486,0.695,Modal,HL,RD
dille’xtil,-19.303,5.286,8.513,18.941,20.312,29.04,16.476,12.182,14.962,0.394,9.102,23.388,25.398,29.429,127.303,0.701,Modal,HL,RD
dille’xtil,-19.755,5.314,8.652,18.689,20.621,29.148,16.633,11.587,14.789,0.369,8.996,23.355,25.393,29.48,126.102,0.707,Modal,HL,RD
dille’xtil,-20.211,5.406,8.361,18.659,21.031,29.393,17.199,11.361,14.643,0.335,8.701,23.054,25.121,29.247,125.072,0.713,Modal,HL,RD
dille’xtil,-20.824,5.56,8.222,18.698,21.465,29.947,17.744,11.178,14.508,0.329,8.429,22.787,24.891,29.063,124.136,0.72,Modal,HL,RD
dille’xtil,-21.873,5.765,8.063,18.697,21.873,31.024,18.671,10.671,14.32,0.322,8.716,22.924,25.067,29.317,123.419,0.726,Modal,HL,RD
dille’xtil,-22.56,6.006,7.906,18.598,22.127,31.492,19.201,10.607,14.198,0.305,8.4,22.615,24.867,29.195,122.839,0.732,Modal,HL,RD
dille’xtil,-22.706,6.339,7.849,18.533,22.313,31.563,18.933,10.049,14.193,0.297,8.348,22.453,24.769,29.162,122.353,0.738,Modal,HL,RD
dille’xtil,-22.336,6.802,7.045,18.31,22.638,31.268,18.711,10.061,14.281,0.289,8.288,22.302,24.648,29.095,121.742,0.744,Modal,HL,RD
dille’xtil,-21.736,7.29,6.141,18.138,22.885,30.587,18.347,10.658,14.291,0.264,8.078,21.966,24.414,28.921,121.229,0.75,Modal,HL,RD
dille’xtil,-20.921,7.592,5.382,17.865,22.735,29.599,17.703,11.538,14.24,0.252,8.162,21.863,24.396,28.934,120.901,0.756,Modal,HL,RD
dille’xtil,-19.696,7.803,4.347,17.624,22.664,28.539,17.038,12.952,14.007,0.208,8.142,21.606,24.215,28.79,120.712,0.762,Modal,HL,RD
dille’xtil,-18.57,7.977,3.534,17.354,22.548,27.435,16.305,14.345,13.766,0.2,8.077,21.391,24.082,28.67,120.642,0.768,Modal,HL,RD
dille’xtil,-17.85,8.093,2.711,17.131,22.583,26.239,16.04,15.649,13.88,0.189,8.111,21.209,23.96,28.573,120.698,0.774,Modal,HL,RD
dille’xtil,-16.718,8.154,2.254,16.895,22.546,25.214,15.084,17.079,13.642,0.181,8.307,21.167,24,28.638,120.796,0.78,Modal,HL,RD
dille’xtil,-15.469,8.176,1.59,16.623,22.483,23.98,14.192,18.381,13.496,0.169,8.664,21.22,24.127,28.789,120.921,0.787,Modal,HL,RD
dille’xtil,-14.395,8.172,0.93,16.484,22.327,22.867,13.477,19.56,13.566,0.158,9.284,21.588,24.513,29.101,121.042,0.793,Modal,HL,RD
dille’xtil,-13.133,8.125,0.334,16.299,22.118,21.631,12.542,20.612,13.668,0.141,9.718,21.741,24.715,29.286,121.116,0.799,Modal,HL,RD
dille’xtil,-11.986,8.076,-0.679,16.247,21.932,20.401,12.118,21.91,13.819,0.095,10.188,21.914,24.961,29.529,121.098,0.805,Modal,HL,RD
dille’xtil,-10.745,8.075,-1.224,16.124,21.718,19.178,11.118,23.708,13.975,0.086,10.774,22.219,25.312,29.826,120.894,0.811,Modal,HL,RD
dille’xtil,-9.641,8.037,-1.843,15.956,21.544,17.979,10.373,25.572,13.882,0.084,11.558,22.644,25.761,30.216,120.555,0.817,Modal,HL,RD
dille’xtil,-8.512,8.011,-2.473,15.734,21.448,16.94,9.605,27.533,13.941,0.077,12.104,22.912,26.047,30.445,120.116,0.823,Modal,HL,RD
dille’xtil,-7.452,8.031,-2.993,15.394,21.345,15.804,8.798,29.166,14.074,0.073,12.652,23.097,26.227,30.571,119.595,0.829,Modal,HL,RD
dille’xtil,-6.14,7.999,-3.112,14.962,21.1,14.58,7.335,30.817,14.215,0.07,13.387,23.537,26.703,30.998,119.049,0.835,Modal,HL,RD
dille’xtil,-4.47,7.933,-3.565,14.53,20.796,13.092,5.839,32.572,14.385,0.067,14.063,23.933,27.098,31.318,118.499,0.841,Modal,HL,RD
dille’xtil,-2.52,7.788,-3.721,14.217,20.458,10.995,3.839,34.505,14.635,0.063,14.676,24.292,27.479,31.604,117.935,0.848,Modal,HL,RD
dille’xtil,-0.943,7.677,-3.973,13.909,20.247,9.445,2.283,36.072,14.832,0.062,15.457,24.739,27.917,31.919,117.346,0.854,Modal,HL,RD
dille’xtil,0.098,7.522,-4.326,13.793,19.98,8.216,1.416,37.085,14.954,0.055,15.611,24.698,27.937,31.93,116.722,0.86,Modal,HL,RD
dille’xtil,0.176,7.197,-3.901,13.668,19.409,7.533,0.927,37.636,15.001,0.054,16.192,25.061,28.308,32.215,116.051,0.866,Modal,HL,RD
dille’xtil,0.333,6.894,-3.371,13.538,19.056,7.12,0.248,38.304,14.968,0.054,16.938,25.495,28.734,32.539,115.357,0.872,Modal,HL,RD
dille’xtil,1.352,6.725,-3.194,13.482,18.935,6.63,-0.98,39.738,0,0,0,0,0,0,114.649,0.878,Modal,HL,RD
dille’xtil,1.942,6.678,-2.719,13.465,18.747,6.299,-2.194,40.639,0,0,0,0,0,0,113.913,0.884,Modal,HL,RD
dille’xtil,2.612,6.698,-2.505,13.515,18.556,5.908,-3.281,41.487,0,0,0,0,0,0,113.142,0.89,Modal,HL,RD
dille’xtil,3.456,6.675,-2.436,13.697,18.239,5.522,-4.359,42.169,0,0,0,0,0,0,112.316,0.896,Modal,HL,RD
dille’xtil,4.141,6.76,-2.586,13.973,18.057,5.091,-5.13,43.241,0,0,0,0,0,0,111.526,0.902,Modal,HL,RD
dille’xtil,1.521,6.82,-1.706,16.114,19.485,7.161,-3.45,40.7,0,0,0,0,0,0,110.706,0.909,Modal,HL,RD
dille’xtil,-0.939,6.92,-0.927,18.087,21.051,8.96,-1.898,38.442,0,0,0,0,0,0,109.891,0.915,Modal,HL,RD
dille’xtil,-2.525,6.944,0.064,19.945,22.268,10.578,-1.343,37.09,0,0,0,0,0,0,109.169,0.921,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.401,0.927,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.628,0.933,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.876,0.939,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.117,0.945,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.392,0.951,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.659,0.957,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.041,0.963,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.539,0.97,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.123,0.976,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.855,0.982,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.662,0.988,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.52,0.994,Modal,HL,RD
dille’xtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.447,1,Modal,HL,RD
bsia,-7.12,1.088,13.287,23.629,22.864,24.812,1.117,22.84,21.626,0.445,26.611,28.937,31.568,34.419,142.223,0.662,Modal,HL,RD
bsia,-7.171,1.041,13.328,23.576,22.797,24.88,1.123,22.879,21.612,0.433,26.763,28.908,31.472,34.346,141.982,0.667,Modal,HL,RD
bsia,-7.199,1.041,13.341,23.494,22.762,24.949,1.098,23.041,21.622,0.432,26.909,28.964,31.454,34.312,141.78,0.671,Modal,HL,RD
bsia,-7.299,1.019,13.35,23.357,22.689,24.962,1.141,23.138,21.655,0.431,27.087,29.069,31.506,34.335,141.612,0.675,Modal,HL,RD
bsia,-7.464,0.994,13.338,23.226,22.647,25.079,1.286,23.328,21.748,0.429,27.284,29.305,31.703,34.469,141.52,0.68,Modal,HL,RD
bsia,-7.487,1.001,13.353,23.044,22.648,25.202,1.259,22.772,21.782,0.45,27.549,29.579,31.956,34.647,141.526,0.684,Modal,HL,RD
bsia,-7.422,0.987,13.339,22.859,22.6,25.213,1.18,22.899,21.89,0.443,27.818,29.782,32.169,34.862,141.638,0.688,Modal,HL,RD
bsia,-7.332,1.03,13.307,22.733,22.553,25.087,1.071,22.287,22.083,0.449,28.171,30.1,32.522,35.208,141.86,0.693,Modal,HL,RD
bsia,-7.322,1.066,13.294,22.657,22.579,25.057,1.041,22.457,22.315,0.438,28.343,30.373,32.943,35.636,142.116,0.697,Modal,HL,RD
bsia,-7.25,1.125,13.276,22.591,22.625,24.944,0.934,22.776,22.6,0.433,28.754,30.799,33.431,36.125,142.403,0.701,Modal,HL,RD
bsia,-7.251,1.215,13.243,22.551,22.647,24.714,0.887,22.99,22.724,0.431,29.201,31.196,33.838,36.482,142.673,0.706,Modal,HL,RD
bsia,-7.183,1.286,13.176,22.507,22.717,24.616,0.838,22.951,22.819,0.431,29.519,31.473,34.158,36.789,142.873,0.71,Modal,HL,RD
bsia,-7.027,1.375,13.151,22.496,22.819,24.462,0.654,22.708,22.903,0.426,29.723,31.704,34.444,37.043,142.982,0.714,Modal,HL,RD
bsia,-6.846,1.451,13.153,22.5,22.89,24.51,0.453,23.658,23.136,0.421,29.962,31.902,34.652,37.216,142.916,0.719,Modal,HL,RD
bsia,-6.859,1.515,13.192,22.472,22.965,24.339,0.376,23.468,23.162,0.411,30.175,32.153,34.867,37.372,142.716,0.723,Modal,HL,RD
bsia,-6.783,1.597,13.216,22.493,23.099,24.313,0.258,23.481,23.301,0.416,30.257,32.322,35.032,37.468,142.413,0.727,Modal,HL,RD
bsia,-6.715,1.654,13.253,22.504,23.217,24.256,0.137,23.797,23.377,0.412,30.238,32.496,35.225,37.612,142.059,0.732,Modal,HL,RD
bsia,-6.563,1.699,13.317,22.511,23.298,24.151,-0.094,23.701,23.404,0.407,30.22,32.65,35.303,37.641,141.69,0.736,Modal,HL,RD
bsia,-6.466,1.727,13.309,22.501,23.355,24.044,-0.199,24.205,23.48,0.403,30.155,32.595,35.445,37.695,141.294,0.74,Modal,HL,RD
bsia,-6.377,1.781,13.376,22.523,23.461,23.993,-0.361,23.905,23.441,0.4,30.145,32.618,35.424,37.66,140.92,0.745,Modal,HL,RD
bsia,-6.924,1.826,13.443,22.554,23.629,24.085,0.101,23.596,23.336,0.401,30.041,32.493,35.286,37.537,140.605,0.749,Modal,HL,RD
bsia,-6.751,1.897,13.484,22.582,23.746,24.057,-0.141,23.338,23.286,0.403,29.982,32.473,35.243,37.457,140.365,0.753,Modal,HL,RD
bsia,-7.097,1.948,13.562,22.635,23.902,24.063,0.134,22.932,23.274,0.387,29.856,32.288,35.073,37.377,140.235,0.758,Modal,HL,RD
bsia,-7.037,1.96,13.653,22.672,24.006,24.06,-0.003,22.825,23.277,0.381,29.698,32.032,34.866,37.252,140.201,0.762,Modal,HL,RD
bsia,-6.942,1.986,13.749,22.727,24.123,24.048,-0.19,22.709,23.252,0.382,29.548,31.738,34.609,37.075,140.252,0.766,Modal,HL,RD
bsia,-7.11,2.002,13.772,22.784,24.214,23.985,-0.049,22.536,23.2,0.379,29.474,31.5,34.332,36.88,140.366,0.771,Modal,HL,RD
bsia,-7.134,2.031,13.876,22.837,24.288,23.99,-0.136,22.166,23.076,0.373,29.495,31.414,34.147,36.7,140.497,0.775,Modal,HL,RD
bsia,-7.676,2.076,13.938,22.92,24.429,24.147,0.33,21.608,22.923,0.361,29.334,31.236,33.871,36.422,140.592,0.779,Modal,HL,RD
bsia,-7.721,2.1,13.972,23.003,24.545,24.334,0.346,21.216,22.741,0.376,29.138,31.102,33.593,36.137,140.551,0.784,Modal,HL,RD
bsia,-7.849,2.164,14.007,23.136,24.671,24.525,0.426,21.047,22.506,0.363,28.953,30.87,33.131,35.695,140.388,0.788,Modal,HL,RD
bsia,-7.919,2.162,14.147,23.255,24.802,24.764,0.389,20.823,22.305,0.358,28.779,30.679,32.779,35.387,140.131,0.792,Modal,HL,RD
bsia,-8.419,2.161,14.303,23.431,24.949,24.954,0.78,20.218,22.059,0.362,28.422,30.362,32.425,35.1,139.765,0.797,Modal,HL,RD
bsia,-8.544,2.151,14.381,23.577,25.029,25.258,0.854,20.227,21.799,0.36,28.087,30.036,32.087,34.808,139.289,0.801,Modal,HL,RD
bsia,-8.608,2.132,14.435,23.683,25.098,25.464,0.855,19.579,21.585,0.352,27.729,29.697,31.699,34.506,138.718,0.805,Modal,HL,RD
bsia,-8.861,2.151,14.457,23.856,25.164,25.754,1.072,19.188,21.453,0.36,27.507,29.438,31.392,34.21,138.103,0.81,Modal,HL,RD
bsia,-9.373,2.089,14.505,24.006,25.204,25.993,1.559,18.577,21.243,0.351,27.305,29.165,31.093,34.016,137.534,0.814,Modal,HL,RD
bsia,-9.464,2.065,14.588,24.239,25.333,26.336,1.576,18.382,21.057,0.336,27.203,28.939,30.783,33.748,137.07,0.818,Modal,HL,RD
bsia,-10.03,2.018,14.734,24.473,25.489,26.642,2.02,18.195,21.009,0.332,27.181,28.747,30.506,33.526,136.818,0.823,Modal,HL,RD
bsia,-9.881,1.95,14.901,24.677,25.64,26.665,1.743,18.515,20.841,0.329,27.307,28.755,30.295,33.326,136.713,0.827,Modal,HL,RD
bsia,-9.752,1.898,15.022,24.854,25.778,26.671,1.51,18.759,20.69,0.324,26.919,28.402,29.972,33.119,136.68,0.831,Modal,HL,RD
bsia,-9.045,1.813,15.178,24.978,25.79,26.427,0.69,19.514,20.551,0.317,26.929,28.45,29.969,33.102,136.628,0.835,Modal,HL,RD
bsia,-9.007,1.789,15.314,25.145,25.929,26.299,0.53,20.083,20.514,0.288,26.8,28.352,29.886,33.036,136.507,0.84,Modal,HL,RD
bsia,-8.39,1.721,15.441,25.253,26.099,26.301,-0.19,20.731,20.472,0.277,26.761,28.37,29.933,33.087,136.318,0.844,Modal,HL,RD
bsia,-8.105,1.663,15.62,25.39,26.344,26.09,-0.631,21.065,20.475,0.269,26.73,28.371,29.952,33.095,136.03,0.848,Modal,HL,RD
bsia,-7.864,1.644,15.838,25.529,26.597,26.174,-1.079,21.909,20.406,0.26,26.55,28.352,30.02,33.236,135.674,0.853,Modal,HL,RD
bsia,-7.452,1.615,16.064,25.643,26.793,26.235,-1.7,22.608,20.456,0.258,26.243,28.214,30.017,33.324,135.274,0.857,Modal,HL,RD
bsia,-7.309,1.576,16.279,25.749,27.04,26.45,-2.027,23.382,20.494,0.256,25.875,28.109,30.047,33.443,134.814,0.861,Modal,HL,RD
bsia,-6.678,1.498,16.553,25.799,27.207,26.369,-2.888,24.497,20.543,0.253,25.449,27.981,30.076,33.58,134.298,0.866,Modal,HL,RD
bsia,-6.555,1.462,16.819,25.84,27.44,26.231,-3.294,24.782,20.59,0.24,25.163,27.796,29.99,33.613,133.753,0.87,Modal,HL,RD
bsia,-6.99,1.398,17.056,25.858,27.623,26.167,-3.098,24.216,20.655,0.227,24.733,27.528,29.967,33.7,133.231,0.874,Modal,HL,RD
bsia,-7.298,1.364,17.25,25.917,27.898,26.337,-2.975,24.173,20.719,0.221,24.252,27.186,29.893,33.744,132.774,0.879,Modal,HL,RD
bsia,-7.246,1.285,17.58,25.954,28.055,26.602,-3.352,24.585,20.801,0.218,23.981,27.003,29.854,33.787,132.387,0.883,Modal,HL,RD
bsia,-7.674,1.273,18.03,26.05,28.237,26.829,-3.391,24.436,20.763,0.22,23.725,26.804,29.752,33.796,132.089,0.887,Modal,HL,RD
bsia,-8.043,1.274,18.507,26.187,28.378,27.027,-3.519,24.391,20.604,0.219,23.444,26.573,29.657,33.767,131.847,0.892,Modal,HL,RD
bsia,-8.105,1.274,19.003,26.24,28.507,27.263,-3.963,24.941,20.46,0.218,23.117,26.383,29.569,33.769,131.635,0.896,Modal,HL,RD
bsia,-7.804,1.32,19.379,26.269,28.667,27.269,-4.704,25.439,20.28,0.215,22.676,26.151,29.431,33.667,131.505,0.9,Modal,HL,RD
bsia,-7.928,1.399,19.098,26.226,28.542,27.054,-4.447,25.688,20.139,0.191,22.087,25.762,29.174,33.513,131.509,0.905,Modal,HL,RD
bsia,-7.529,1.697,17.992,26.163,28.233,26.729,-4.129,25.887,19.834,0.178,21.496,25.319,28.882,33.326,131.719,0.909,Modal,HL,RD
bsia,-7.84,2.109,16.702,25.919,27.807,26.452,-3.015,24.967,19.643,0.174,20.612,24.627,28.415,33.034,131.435,0.913,Modal,HL,RD
bsia,-7.988,2.62,15.335,25.579,27.442,26.27,-2.056,24.912,19.318,0.167,20.078,24.257,28.169,32.868,131.119,0.918,Modal,HL,RD
bsia,-8.339,3.22,13.857,25.114,27.161,26.271,-0.886,24.643,0,0,0,0,0,0,130.642,0.922,Modal,HL,RD
bsia,-8.499,3.825,12.284,24.562,26.758,26.026,0.14,24.727,0,0,0,0,0,0,129.966,0.926,Modal,HL,RD
bsia,-8.7,4.541,10.507,24.066,26.306,25.788,1.328,24.666,0,0,0,0,0,0,128.963,0.931,Modal,HL,RD
bsia,-8.882,5.301,8.637,23.567,25.591,25.469,2.535,24.313,0,0,0,0,0,0,127.711,0.935,Modal,HL,RD
bsia,-9.058,5.924,6.82,22.947,24.867,24.931,3.733,23.94,0,0,0,0,0,0,126.23,0.939,Modal,HL,RD
bsia,-9.184,6.61,5.035,22.42,24.265,24.382,4.769,23.678,0,0,0,0,0,0,124.445,0.944,Modal,HL,RD
bsia,-9.957,7.323,3.249,21.909,23.736,24.102,6.448,22.59,0,0,0,0,0,0,122.381,0.948,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.813,0.952,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.244,0.957,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.851,0.961,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.655,0.965,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.729,0.97,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.013,0.974,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.428,0.978,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.026,0.983,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.714,0.987,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.472,0.991,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.334,0.996,Modal,HL,RD
bsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.241,1,Modal,HL,RD
bsia,-10.777,1.855,9.18,22.85,29.42,28.193,11.316,16.188,18.346,0.847,18.56,22.129,24.043,26.974,140.181,0.664,Modal,HL,RD
bsia,-11.18,1.912,8.697,22.929,29.902,28.335,12.173,15.814,18.072,0.836,18.666,22.09,24.058,27.073,139.672,0.668,Modal,HL,RD
bsia,-11.448,1.875,8.359,22.944,30.234,28.662,12.808,15.464,17.812,0.823,18.691,22.042,24.066,27.143,139.271,0.673,Modal,HL,RD
bsia,-11.388,1.894,8.058,22.967,30.658,28.885,13.043,15.556,17.684,0.792,19.223,22.358,24.38,27.399,138.978,0.678,Modal,HL,RD
bsia,-11.637,1.908,7.861,23.028,31.069,29.242,13.474,15.757,17.573,0.775,19.656,22.661,24.683,27.697,138.774,0.682,Modal,HL,RD
bsia,-11.859,1.968,7.744,23.131,31.521,29.457,13.771,15.353,17.519,0.766,20.066,23.016,25.019,28.027,138.661,0.687,Modal,HL,RD
bsia,-11.964,2.005,7.725,23.209,31.981,29.694,13.863,15.561,17.477,0.744,20.447,23.3,25.304,28.332,138.561,0.692,Modal,HL,RD
bsia,-12.03,2.045,7.74,23.315,32.394,30,13.875,15.788,17.451,0.74,21.005,23.724,25.62,28.655,138.422,0.697,Modal,HL,RD
bsia,-11.963,2.129,7.711,23.379,32.669,30.148,13.777,15.742,17.47,0.726,21.068,23.833,25.823,28.929,138.212,0.701,Modal,HL,RD
bsia,-12.253,2.183,7.811,23.464,32.765,30.242,13.93,15.408,17.4,0.706,21.448,24.077,25.981,29.103,137.964,0.706,Modal,HL,RD
bsia,-12.447,2.317,7.863,23.608,32.922,30.446,13.995,15.107,17.484,0.679,21.206,23.949,26.045,29.249,137.695,0.711,Modal,HL,RD
bsia,-12.638,2.401,7.993,23.713,33.02,30.619,14.007,15.246,17.58,0.66,21.048,23.887,26.239,29.615,137.411,0.716,Modal,HL,RD
bsia,-12.624,2.509,8.142,23.856,33.087,30.743,13.779,14.982,17.691,0.65,21.04,23.932,26.462,29.927,137.134,0.72,Modal,HL,RD
bsia,-12.611,2.61,8.322,23.964,33.143,30.925,13.501,15.456,17.941,0.624,21.047,23.976,26.624,30.097,136.864,0.725,Modal,HL,RD
bsia,-12.64,2.686,8.5,24.093,33.232,31.029,13.281,15.741,18.215,0.618,21.176,24.141,26.855,30.301,136.532,0.73,Modal,HL,RD
bsia,-12.519,2.743,8.618,24.207,33.16,31.048,12.984,15.693,18.429,0.611,21.471,24.396,27.108,30.465,136.155,0.735,Modal,HL,RD
bsia,-12.516,2.799,8.811,24.349,33.052,31.041,12.739,15.745,18.54,0.594,21.855,24.761,27.47,30.745,135.746,0.739,Modal,HL,RD
bsia,-12.432,2.934,8.904,24.536,32.936,31.194,12.452,15.861,18.647,0.572,22.313,25.173,27.907,31.149,135.325,0.744,Modal,HL,RD
bsia,-12.273,2.969,9.092,24.693,32.922,31.384,12.06,16.043,18.887,0.561,22.623,25.479,28.281,31.435,134.921,0.749,Modal,HL,RD
bsia,-12.171,3.03,9.268,24.901,32.852,31.384,11.728,15.983,19.126,0.552,22.876,25.793,28.643,31.638,134.548,0.754,Modal,HL,RD
